date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:00:05	638/638	---M-Z	200	added ('OK')	text/css	etag:%22ac36b3-27e-5df589b68b540-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/style.css?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/style9704.css	(from https://www.silvercolin.co.in/)
18:00:06	518270/518270	---M-Z	200	added ('OK')	text/css	etag:%22ac3605-7e87e-5df589b4a30c0-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/modules.min.css?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/modules.min9704.css	(from https://www.silvercolin.co.in/)
18:00:06	290/290	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Jan%202025%2012:30:06%20GMT	https://mittalgroup.co.in/wp-content/uploads/2017/12/search-background-img.jpg	C:/Users/yagni/Desktop/YK/builders%20demmo%202/mittalgroup.co.in/wp-content/uploads/2017/12/search-background-img.8.delayed	(from https://www.silvercolin.co.in/)
18:00:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Jan%202025%2012:30:07%20GMT	http://kastell.mikado-themes.com/wp-content/uploads/2017/12/h6-background-img.jpg	C:/Users/yagni/Desktop/YK/builders%20demmo%202/kastell.mikado-themes.com/wp-content/uploads/2017/12/h6-background-img.a.delayed	(from https://www.silvercolin.co.in/)
18:00:07	88610/88610	---M--	200	added ('OK')	image/jpeg	etag:%22ac070b-15a22-5df58f02ab4c0%22	https://www.silvercolin.co.in/wp-content/uploads/2017/12/search-background-img.jpg	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/uploads/2017/12/search-background-img.jpg	(from https://www.silvercolin.co.in/)
18:00:07	292/292	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Jan%202025%2012:30:08%20GMT	https://kastell.mikado-themes.com/wp-content/uploads/2017/12/h6-background-img.jpg	C:/Users/yagni/Desktop/YK/builders%20demmo%202/kastell.mikado-themes.com/wp-content/uploads/2017/12/h6-background-img.b.delayed	(from https://www.silvercolin.co.in/)
18:00:08	26494/26494	---M--	200	added ('OK')	image/jpeg	etag:%22677e-5626ce0db1f00%22	https://kastell.qodeinteractive.com/wp-content/uploads/2017/12/h6-background-img.jpg	C:/Users/yagni/Desktop/YK/builders%20demmo%202/kastell.qodeinteractive.com/wp-content/uploads/2017/12/h6-background-img.jpg	(from https://www.silvercolin.co.in/)
18:00:08	278/278	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Jan%202025%2012:30:08%20GMT	https://mittalgroup.co.in/wp-content/uploads/2022/05/footer-bg.jpg	C:/Users/yagni/Desktop/YK/builders%20demmo%202/mittalgroup.co.in/wp-content/uploads/2022/05/footer-bg.jpg	(from https://www.silvercolin.co.in/)
18:00:08	13930/13930	---M--	200	added ('OK')	image/jpeg	etag:%22ac120c-366a-5df6ba1869600%22	https://www.silvercolin.co.in/wp-content/uploads/2022/05/footer-bg.jpg	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/uploads/2022/05/footer-bg.jpg	(from https://www.silvercolin.co.in/)
18:00:08	286/286	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Jan%202025%2012:30:09%20GMT	https://mittalgroup.co.in/wp-content/uploads/2018/01/filter-background.jpg	C:/Users/yagni/Desktop/YK/builders%20demmo%202/mittalgroup.co.in/wp-content/uploads/2018/01/filter-background.jpg	(from https://www.silvercolin.co.in/)
18:00:09	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%22ac3603-7918-5df589b4a30c0-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/css/font-awesome.min.css?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/font-awesome/css/font-awesome.min9704.css	(from https://www.silvercolin.co.in/)
18:00:09	97350/97350	---M--	200	added ('OK')	image/jpeg	etag:%22ac106c-17c46-5df58f5f2cf00%22	https://www.silvercolin.co.in/wp-content/uploads/2018/01/filter-background.jpg	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/uploads/2018/01/filter-background.jpg	(from https://www.silvercolin.co.in/)
18:00:09	21769/21769	---M-Z	200	added ('OK')	text/css	etag:%22ac3641-5509-5df589b4a30c0-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/elegant-icons/style.min.css?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/elegant-icons/style.min9704.css	(from https://www.silvercolin.co.in/)
18:00:09	51284/51284	---M-Z	200	added ('OK')	text/css	etag:%22ac364d-c854-5df589b4a30c0-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/ion-icons/css/ionicons.min.css?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/ion-icons/css/ionicons.min9704.css	(from https://www.silvercolin.co.in/)
18:00:10	78080/78080	---M-Z	200	added ('OK')	text/css	etag:%22ac362a-13100-5df589b4a30c0-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/linea-icons/style.css?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/linea-icons/style9704.css	(from https://www.silvercolin.co.in/)
18:00:10	8344/8344	---M-Z	200	added ('OK')	text/css	etag:%22ac368a-2098-5df589b4a30c0-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/linear-icons/style.css?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/linear-icons/style9704.css	(from https://www.silvercolin.co.in/)
18:00:10	12343/12343	---M-Z	200	added ('OK')	text/css	etag:%22ac3693-3037-5df589b4a30c0-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/simple-line-icons/simple-line-icons.css?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/simple-line-icons/simple-line-icons9704.css	(from https://www.silvercolin.co.in/)
18:00:10	11546/11546	---M-Z	200	added ('OK')	text/css	etag:%22ac35f9-2d1a-5df589b4a30c0-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/dripicons/dripicons.css?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/dripicons/dripicons9704.css	(from https://www.silvercolin.co.in/)
18:00:11	11256/11256	---M-Z	200	added ('OK')	text/css	etag:%22960c5f-2bf8-5b0804192de80-gzip%22	https://www.silvercolin.co.in/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1f61.css	(from https://www.silvercolin.co.in/)
18:00:11	4186/4186	---M-Z	200	added ('OK')	text/css	etag:%22960c52-105a-58acc61c7d180-gzip%22	https://www.silvercolin.co.in/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-includes/js/mediaelement/wp-mediaelement.min9704.css	(from https://www.silvercolin.co.in/)
18:00:11	9561/9561	---M-Z	200	added ('OK')	text/css	etag:%22ac35ea-2559-5fc419ade2f62-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/style_dynamic.css?ver=1684733584	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/style_dynamicea94.css	(from https://www.silvercolin.co.in/)
18:00:11	51800/51800	---M-Z	200	added ('OK')	text/css	etag:%22ac3682-ca58-5df589b4a30c0-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/modules-responsive.min.css?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/modules-responsive.min9704.css	(from https://www.silvercolin.co.in/)
18:00:11	2136/2136	---M-Z	200	added ('OK')	text/css	etag:%22ac3642-858-5fc419ade334a-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/css/style_dynamic_responsive.css?ver=1684733584	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/css/style_dynamic_responsiveea94.css	(from https://www.silvercolin.co.in/)
18:00:12	2710/2710	---M-Z	200	added ('OK')	text/css	etag:%2213a1202-a96-5fbcc91986828-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/quadmenu/assets/frontend/pscrollbar/perfect-scrollbar.min.css?ver=2.3.7	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/quadmenu/assets/frontend/pscrollbar/perfect-scrollbar.minc0b8.css	(from https://www.silvercolin.co.in/)
18:00:12	3898/3898	---M-Z	200	added ('OK')	text/css	etag:%2213a11ff-f3a-5fbcc91936ac7-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/quadmenu/assets/frontend/owlcarousel/owl.carousel.min.css?ver=2.3.7	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/quadmenu/assets/frontend/owlcarousel/owl.carousel.minc0b8.css	(from https://www.silvercolin.co.in/)
18:00:12	4408/4408	---M-Z	200	added ('OK')	text/css	etag:%2213a11b6-1138-5fbcc918b7b7a-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/quadmenu/assets/frontend/css/quadmenu-normalize.min.css?ver=2.3.7	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/quadmenu/assets/frontend/css/quadmenu-normalize.minc0b8.css	(from https://www.silvercolin.co.in/)
18:00:12	16490/16490	---M-Z	200	added ('OK')	text/css	etag:%22cc3359-406a-5f0b9e43fd197-gzip%22	https://www.silvercolin.co.in/wp-content/uploads/kastell-child/quadmenu-widgets.css?ver=1672056072	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/uploads/kastell-child/quadmenu-widgets93ad.css	(from https://www.silvercolin.co.in/)
18:00:12	80216/80216	---M-Z	200	added ('OK')	text/css	etag:%2213a11b4-13958-5fbcc918b7b7a-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/quadmenu/assets/frontend/css/quadmenu.min.css?ver=2.3.7	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/quadmenu/assets/frontend/css/quadmenu.minc0b8.css	(from https://www.silvercolin.co.in/)
18:00:13	54840/54840	---M-Z	200	added ('OK')	text/css	etag:%22cc3358-d638-5f0b9e43b2a27-gzip%22	https://www.silvercolin.co.in/wp-content/uploads/kastell-child/quadmenu-locations.css?ver=1672056072	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/uploads/kastell-child/quadmenu-locations93ad.css	(from https://www.silvercolin.co.in/)
18:00:13	59016/59016	---MCZ	200	added ('OK')	text/css	etag:%229802d6-e688-5bcb2d7117780-gzip%22	https://www.silvercolin.co.in/wp-includes/css/dashicons.min.css?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-includes/css/dashicons.min9704.css	(from https://www.silvercolin.co.in/)
18:00:13	462702/462702	---M-Z	200	added ('OK')	text/css	etag:%222100ba5-70f6e-5f99c60b14d00-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.11.0	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/js_composer/assets/css/js_composer.min9c09.css	(from https://www.silvercolin.co.in/)
18:00:13	40107/40107	---M-Z	200	added ('OK')	text/css	etag:%22ac00aa-9cab-5fecbf2421642-gzip%22	https://www.silvercolin.co.in/wp-content/themes/kastell-child/style.css?ver=6.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell-child/style9704.css	(from https://www.silvercolin.co.in/)
18:00:14	22153/22153	---M-Z	200	added ('OK')	text/css	etag:%22fe110b-5689-5fbdd0120edcb-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Application/Frontend/Assets/dist/smartslider.min.css?ver=56af9685	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Application/Frontend/Assets/dist/smartslider.min9c8c.css	(from https://www.silvercolin.co.in/)
18:00:14	87553/87553	---M-Z	200	added ('OK')	text/javascript	etag:%229609f6-15601-6099f06625513-gzip%22	https://www.silvercolin.co.in/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-includes/js/jquery/jquery.minf43b.js	(from https://www.silvercolin.co.in/)
18:00:14	13577/13577	---M-Z	200	added ('OK')	text/javascript	etag:%22960a05-3509-6027862166c76-gzip%22	https://www.silvercolin.co.in/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://www.silvercolin.co.in/)
18:00:15	838/838	---M-Z	200	added ('OK')	text/javascript	etag:%2213a1124-346-5fbcc8fd5a2aa-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/wp-contact-form-7-spam-blocker/frontend/js/spam-protect-for-contact-form7.js?ver=1.0.0	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/wp-contact-form-7-spam-blocker/frontend/js/spam-protect-for-contact-form78a54.js	(from https://www.silvercolin.co.in/)
18:00:15	51917/51917	---MC-	200	added ('OK')	application/json	date:Sat,%2018%20Jan%202025%2012:30:15%20GMT	https://www.silvercolin.co.in/wp-json/wp/v2/pages/3051	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-json/wp/v2/pages/3051.json	(from https://www.silvercolin.co.in/)
18:00:16	202527/202527	---MC-	200	added ('OK')	application/json	date:Sat,%2018%20Jan%202025%2012:30:16%20GMT	https://www.silvercolin.co.in/wp-json/	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-json/index.html	(from https://www.silvercolin.co.in/)
18:00:16	840/840	---M-Z	200	added ('OK')	text/xml	date:Sat,%2018%20Jan%202025%2012:30:16%20GMT	https://www.silvercolin.co.in/xmlrpc.php?rsd	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/xmlrpc0db0.php	(from https://www.silvercolin.co.in/)
18:00:16	2176/2176	---MC-	200	added ('OK')	application/json	date:Sat,%2018%20Jan%202025%2012:30:17%20GMT	https://www.silvercolin.co.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.silvercolin.co.in%2F	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-json/oembed/1.0/embed8bc1.json	(from https://www.silvercolin.co.in/)
18:00:18	2359/2359	---M-Z	200	added ('OK')	text/xml	date:Sat,%2018%20Jan%202025%2012:30:17%20GMT	https://www.silvercolin.co.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.silvercolin.co.in%2F&format=xml	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-json/oembed/1.0/embed6d79	(from https://www.silvercolin.co.in/)
18:00:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Jan%202025%2012:30:18%20GMT	https://www.silvercolin.co.in/thank-you	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/thank-you	(from https://www.silvercolin.co.in/)
18:00:19	103245/103245	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2008:24:19%20GMT	https://www.silvercolin.co.in/thank-you/	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/thank-you/index.html	(from https://www.silvercolin.co.in/)
18:00:19	245409/245409	---M-Z	200	added ('OK')	application/x-javascript	date:Sat,%2018%20Jan%202025%2012:30:19%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/yagni/Desktop/YK/builders%20demmo%202/connect.facebook.net/en_US/fbevents.js	(from https://www.silvercolin.co.in/)
18:00:19	4539/4539	---M--	200	added ('OK')	image/png	etag:%22ac008a-11bb-5e75b3d059260%22	https://www.silvercolin.co.in/wp-content/uploads/2022/08/favicon.png	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/uploads/2022/08/favicon.png	(from https://www.silvercolin.co.in/)
18:00:20	41234/41234	---M-Z	200	added ('OK')	text/javascript	etag:%22fe1107-a112-5fbdd0120edcb-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Application/Frontend/Assets/dist/n2.min.js?ver=56af9685	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Application/Frontend/Assets/dist/n2.min9c8c.js	(from https://www.silvercolin.co.in/)
18:00:20	113542/113542	---M-Z	200	added ('OK')	text/javascript	etag:%22fe110a-1bb86-5fbdd0120edcb-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Application/Frontend/Assets/dist/smartslider-frontend.min.js?ver=56af9685	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Application/Frontend/Assets/dist/smartslider-frontend.min9c8c.js	(from https://www.silvercolin.co.in/)
18:00:20	13218/13218	---M-Z	200	added ('OK')	text/javascript	etag:%2216269fa-33a2-5fbdd0120f59b-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Slider/SliderType/Simple/Assets/dist/ss-simple.min.js?ver=56af9685	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Slider/SliderType/Simple/Assets/dist/ss-simple.min9c8c.js	(from https://www.silvercolin.co.in/)
18:00:21	1248/1248	---M-Z	200	added ('OK')	text/javascript	etag:%221661665-4e0-5fbdd0120f983-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Widget/Arrow/ArrowImage/Assets/dist/w-arrow-image.min.js?ver=56af9685	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Widget/Arrow/ArrowImage/Assets/dist/w-arrow-image.min9c8c.js	(from https://www.silvercolin.co.in/)
18:00:21	5415/5415	---M-Z	200	added ('OK')	text/javascript	etag:%2216840a7-1527-5fbdd0121053c-gzip%22	https://www.silvercolin.co.in/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Widget/Bullet/Assets/dist/w-bullet.min.js?ver=56af9685	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/plugins/smart-slider-3/Public/SmartSlider3/Widget/Bullet/Assets/dist/w-bullet.min9c8c.js	(from https://www.silvercolin.co.in/)
18:00:21	3052/3052	---M--	200	added ('OK')	image/png	etag:%22ac36a9-bec-5df589b4a30c0%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/img/filter_icon.png	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/img/filter_icon.png	(from https://www.silvercolin.co.in/)
18:00:21	3024/3024	---M--	200	added ('OK')	image/png	etag:%22ac369c-bd0-5df589b4a30c0%22	https://www.silvercolin.co.in/wp-content/themes/kastell/assets/img/filter_icon_light.png	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/themes/kastell/assets/img/filter_icon_light.png	(from https://www.silvercolin.co.in/)
18:00:22	107614/107614	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2008:56:45%20GMT	https://www.silvercolin.co.in/develop-a-sense-of-calmness-with-mittal-group/	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/develop-a-sense-of-calmness-with-mittal-group/index.html	(from https://www.silvercolin.co.in/)
18:00:22	273/273	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Jan%202025%2012:30:22%20GMT	https://mittalgroup.co.in/wp-content/uploads/2022/05/logo.png	C:/Users/yagni/Desktop/YK/builders%20demmo%202/mittalgroup.co.in/wp-content/uploads/2022/05/logo.38.delayed	(from https://www.silvercolin.co.in/)
18:00:23	171802/171802	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2008:43:16%20GMT	https://www.silvercolin.co.in/ganpati-enclave-Ahmedabad/	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/ganpati-enclave-Ahmedabad/index.html	(from https://www.silvercolin.co.in/)
18:00:23	15719/15719	---M--	200	added ('OK')	image/png	etag:%22ac123b-3d67-5df5a72a4b1c0%22	https://www.silvercolin.co.in/wp-content/uploads/2022/05/logo.png	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/wp-content/uploads/2022/05/logo.png	(from https://www.silvercolin.co.in/)
18:00:23	165181/165181	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2008:56:23%20GMT	https://www.silvercolin.co.in/sushant-city-2/	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/sushant-city-2/index.html	(from https://www.silvercolin.co.in/)
18:00:23	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Jan%202025%2012:30:23%20GMT	https://mittalgroup.co.in/wp-content/uploads/2022/05/logo-light.png	C:/Users/yagni/Desktop/YK/builders%20demmo%202/mittalgroup.co.in/wp-content/uploads/2022/05/logo-light.png	(from https://www.silvercolin.co.in/)
18:00:24	196711/196711	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2008:39:25%20GMT	https://www.silvercolin.co.in/sheesh-mahal-heights/	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/sheesh-mahal-heights/index.html	(from https://www.silvercolin.co.in/)
18:00:24	170166/170166	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202025%2009:02:17%20GMT	https://www.silvercolin.co.in/dd-mittal-towers/	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/dd-mittal-towers/index.html	(from https://www.silvercolin.co.in/)
18:00:25	162051/162051	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2002:16:19%20GMT	https://www.silvercolin.co.in/sheesh-mahal-Ahmedabad/	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/sheesh-mahal-Ahmedabad/index.html	(from https://www.silvercolin.co.in/)
18:00:25	168349/168349	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2012:30:23%20GMT	https://www.silvercolin.co.in/sushant-city-1/	C:/Users/yagni/Desktop/YK/builders%20demmo%202/www.silvercolin.co.in/sushant-city-1/index.html	(from https://www.silvercolin.co.in/)
